putnam_card_id,set_name,card_name,printed_number,product_id,product_name,status
pkm-legendary-treasures-6-113-7da0135fc2,Legendary Treasures,Snivy,6/113,89381,Snivy,LINKED
pkm-legendary-treasures-7-113-52e20ea89e,Legendary Treasures,Servine,7/113,89079,Servine,LINKED
pkm-legendary-treasures-8-113-e0367ffd3f,Legendary Treasures,Serperior,8/113,89074,Serperior,LINKED
pkm-legendary-treasures-9-113-4223c629df,Legendary Treasures,Sewaddle,9/113,89093,Sewaddle (9),LINKED
pkm-legendary-treasures-10-113-b18f89e7a5,Legendary Treasures,Sewaddle,10/113,89094,Sewaddle (10),LINKED
pkm-legendary-treasures-11-113-10ec3d1f59,Legendary Treasures,Swadloon,11/113,89669,Swadloon,LINKED
pkm-legendary-treasures-12-113-905aab425e,Legendary Treasures,Leavanny,12/113,86689,Leavanny,LINKED
pkm-legendary-treasures-13-113-8f50f26460,Legendary Treasures,Dwebble,13/113,85064,Dwebble,LINKED
pkm-legendary-treasures-14-113-0a398663ae,Legendary Treasures,Crustle,14/113,84511,Crustle,LINKED
pkm-legendary-treasures-15-113-bc0b097db2,Legendary Treasures,Virizion,15/113,90391,Virizion,LINKED
pkm-legendary-treasures-16-113-df20674b48,Legendary Treasures,Genesect,16/113,85662,Genesect,LINKED
pkm-legendary-treasures-17-113-3b33921a57,Legendary Treasures,Charmander,17/113,84219,Charmander,LINKED
pkm-legendary-treasures-18-113-1bcaba7dd4,Legendary Treasures,Charmeleon,18/113,84235,Charmeleon,LINKED
pkm-legendary-treasures-19-113-e85a8f7b5e,Legendary Treasures,Charizard,19/113,84194,Charizard,LINKED
pkm-legendary-treasures-20-113-a77fdcc75f,Legendary Treasures,Vulpix,20/113,90448,Vulpix,LINKED
pkm-legendary-treasures-21-113-7251e9cef3,Legendary Treasures,Ninetales,21/113,87780,Ninetales,LINKED
pkm-legendary-treasures-22-113-34dcc9c509,Legendary Treasures,Moltres,22/113,87565,Moltres,LINKED
pkm-legendary-treasures-25-113-ccec43c9be,Legendary Treasures,Tepig,25/113,89885,Tepig,LINKED
pkm-legendary-treasures-26-113-2dd4e7c7ae,Legendary Treasures,Pignite,26/113,88063,Pignite,LINKED
pkm-legendary-treasures-27-113-f93baf34d6,Legendary Treasures,Emboar,27/113,85186,Emboar,LINKED
pkm-legendary-treasures-28-113-6ddade09eb,Legendary Treasures,Reshiram,28/113,88709,Reshiram,LINKED
pkm-legendary-treasures-29-113-93686b69fe,Legendary Treasures,Reshiram-EX,29/113,88715,Reshiram EX,LINKED
pkm-legendary-treasures-30-113-57d7daac73,Legendary Treasures,Magikarp,30/113,87037,Magikarp,LINKED
pkm-legendary-treasures-31-113-8f63c32542,Legendary Treasures,Gyarados,31/113,86001,Gyarados,LINKED
pkm-legendary-treasures-32-113-d7e5706288,Legendary Treasures,Articuno,32/113,83653,Articuno,LINKED
pkm-legendary-treasures-33-113-8cf091c05d,Legendary Treasures,Piplup,33/113,88153,Piplup,LINKED
pkm-legendary-treasures-34-113-50cfbbb861,Legendary Treasures,Prinplup,34/113,88373,Prinplup,LINKED
pkm-legendary-treasures-35-113-ddb7f38c13,Legendary Treasures,Empoleon,35/113,85204,Empoleon,LINKED
pkm-legendary-treasures-36-113-52c9e9aade,Legendary Treasures,Phione,36/113,88009,Phione,LINKED
pkm-legendary-treasures-37-113-874bd45cfd,Legendary Treasures,Oshawott,37/113,87896,Oshawott,LINKED
pkm-legendary-treasures-38-113-2a04706357,Legendary Treasures,Dewott,38/113,84796,Dewott,LINKED
pkm-legendary-treasures-39-113-297b2ba2c1,Legendary Treasures,Samurott,39/113,88911,Samurott,LINKED
pkm-legendary-treasures-40-113-9cd80670b7,Legendary Treasures,Tympole,40/113,90092,Tympole,LINKED
pkm-legendary-treasures-41-113-9b630d8d94,Legendary Treasures,Palpitoad,41/113,87926,Palpitoad,LINKED
pkm-legendary-treasures-42-113-12a0a7d898,Legendary Treasures,Seismitoad,42/113,89059,Seismitoad,LINKED
pkm-legendary-treasures-43-113-8771adf25b,Legendary Treasures,Kyurem,43/113,86564,Kyurem,LINKED
pkm-legendary-treasures-44-113-0e75535bb4,Legendary Treasures,Kyurem-EX,44/113,86569,Kyurem EX,LINKED
pkm-legendary-treasures-45-113-9e761b7215,Legendary Treasures,Keldeo-EX,45/113,86438,Keldeo EX,LINKED
pkm-legendary-treasures-46-113-f9becbcf92,Legendary Treasures,Zapdos,46/113,90722,Zapdos,LINKED
pkm-legendary-treasures-47-113-15aac2457e,Legendary Treasures,Plusle,47/113,88174,Plusle,LINKED
pkm-legendary-treasures-48-113-e025b84aac,Legendary Treasures,Minun,48/113,87494,Minun,LINKED
pkm-legendary-treasures-49-113-1678103be8,Legendary Treasures,Emolga,49/113,85192,Emolga,LINKED
pkm-legendary-treasures-50-113-bfae176ed5,Legendary Treasures,Thundurus,50/113,89905,Thundurus,LINKED
pkm-legendary-treasures-51-113-a13082fb20,Legendary Treasures,Zekrom,51/113,90737,Zekrom,LINKED
pkm-legendary-treasures-52-113-9299343bb5,Legendary Treasures,Zekrom-EX,52/113,90742,Zekrom EX,LINKED
pkm-legendary-treasures-53-113-c914467bba,Legendary Treasures,Mewtwo,53/113,87424,Mewtwo,LINKED
pkm-legendary-treasures-54-113-d7da1ddef7,Legendary Treasures,Mewtwo-EX,54/113,87431,Mewtwo EX,LINKED
pkm-legendary-treasures-55-113-53fb031c75,Legendary Treasures,Natu,55/113,87688,Natu,LINKED
pkm-legendary-treasures-56-113-0fe36f3a27,Legendary Treasures,Xatu,56/113,90667,Xatu,LINKED
pkm-legendary-treasures-57-113-f696a868d1,Legendary Treasures,Misdreavus,57/113,87513,Misdreavus,LINKED
pkm-legendary-treasures-58-113-f13d2e1704,Legendary Treasures,Mismagius,58/113,87520,Mismagius,LINKED
pkm-legendary-treasures-59-113-4c6138834d,Legendary Treasures,Ralts,59/113,88566,Ralts,LINKED
pkm-legendary-treasures-60-113-21ccc8c71e,Legendary Treasures,Kirlia,60/113,86471,Kirlia,LINKED
pkm-legendary-treasures-61-113-780f3e0379,Legendary Treasures,Sableye,61/113,88856,Sableye,LINKED
pkm-legendary-treasures-62-113-d2f7edd84f,Legendary Treasures,Croagunk,62/113,84481,Croagunk,LINKED
pkm-legendary-treasures-63-113-41e73e2018,Legendary Treasures,Toxicroak,63/113,90011,Toxicroak,LINKED
pkm-legendary-treasures-64-113-dbefb18566,Legendary Treasures,Woobat,64/113,90628,Woobat,LINKED
pkm-legendary-treasures-65-113-383140018e,Legendary Treasures,Swoobat,65/113,89727,Swoobat,LINKED
pkm-legendary-treasures-66-113-1bf2de6433,Legendary Treasures,Sigilyph,66/113,89209,Sigilyph,LINKED
pkm-legendary-treasures-67-113-48d4b31de9,Legendary Treasures,Trubbish,67/113,90070,Trubbish,LINKED
pkm-legendary-treasures-68-113-b74ce53dbc,Legendary Treasures,Garbodor,68/113,85618,Garbodor,LINKED
pkm-legendary-treasures-69-113-2bdf6b938b,Legendary Treasures,Gothita,69/113,85849,Gothita (69),LINKED
pkm-legendary-treasures-70-113-7fd1a9ed64,Legendary Treasures,Gothita,70/113,85850,Gothita (70),LINKED
pkm-legendary-treasures-71-113-5d5ab83146,Legendary Treasures,Gothorita,71/113,85859,Gothorita,LINKED
pkm-legendary-treasures-72-113-639ca4d21d,Legendary Treasures,Gothitelle,72/113,85854,Gothitelle,LINKED
pkm-legendary-treasures-73-113-638a026261,Legendary Treasures,Solosis,73/113,89423,Solosis (73),LINKED
pkm-legendary-treasures-74-113-1a541a3808,Legendary Treasures,Solosis,74/113,89424,Solosis (74),LINKED
pkm-legendary-treasures-75-113-5da7ab64c2,Legendary Treasures,Duosion,75/113,85019,Duosion,LINKED
pkm-legendary-treasures-76-113-d7ec4fb031,Legendary Treasures,Reuniclus,76/113,88724,Reuniclus,LINKED
pkm-legendary-treasures-77-113-35228eb9f6,Legendary Treasures,Chandelure-EX,77/113,84168,Chandelure EX,LINKED
pkm-legendary-treasures-78-113-d525eef0e2,Legendary Treasures,Meloetta,78/113,87302,Meloetta (78),LINKED
pkm-legendary-treasures-79-113-f76e79ad27,Legendary Treasures,Riolu,79/113,88763,Riolu,LINKED
pkm-legendary-treasures-80-113-6243ec477d,Legendary Treasures,Lucario,80/113,86886,Lucario,LINKED
pkm-legendary-treasures-81-113-306eb6f1d4,Legendary Treasures,Gallade,81/113,85607,Gallade,LINKED
pkm-legendary-treasures-82-113-2c3396286d,Legendary Treasures,Excadrill-EX,82/113,85340,Excadrill EX,LINKED
pkm-legendary-treasures-83-113-5f4701a6fb,Legendary Treasures,Stunfisk,83/113,89582,Stunfisk,LINKED
pkm-legendary-treasures-84-113-9a7df78b9f,Legendary Treasures,Terrakion,84/113,89890,Terrakion,LINKED
pkm-legendary-treasures-85-113-d282ca4283,Legendary Treasures,Landorus,85/113,86593,Landorus,LINKED
pkm-legendary-treasures-86-113-3986a33a04,Legendary Treasures,Meloetta,86/113,87303,Meloetta (86),LINKED
pkm-legendary-treasures-87-113-92a8cf05f5,Legendary Treasures,Spiritomb,87/113,89468,Spiritomb,LINKED
pkm-legendary-treasures-88-113-488923c9e3,Legendary Treasures,Darkrai-EX,88/113,84708,Darkrai EX,LINKED
pkm-legendary-treasures-89-113-caa5f73288,Legendary Treasures,Zorua,89/113,90763,Zorua,LINKED
pkm-legendary-treasures-90-113-044c8ab7ab,Legendary Treasures,Zoroark,90/113,90755,Zoroark,LINKED
pkm-legendary-treasures-91-113-1944ef9e70,Legendary Treasures,Cobalion,91/113,84380,Cobalion,LINKED
pkm-legendary-treasures-92-113-9af375df3b,Legendary Treasures,Altaria,92/113,83522,Altaria,LINKED
pkm-legendary-treasures-93-113-3ccfd73065,Legendary Treasures,Rayquaza,93/113,88632,Rayquaza,LINKED
pkm-legendary-treasures-94-113-1d0c65d343,Legendary Treasures,Gible,94/113,85704,Gible,LINKED
pkm-legendary-treasures-95-113-9c0041b3a8,Legendary Treasures,Gabite,95/113,85602,Gabite,LINKED
pkm-legendary-treasures-96-113-a6f7f7da52,Legendary Treasures,Garchomp,96/113,85627,Garchomp,LINKED
pkm-legendary-treasures-97-113-20df2dfe68,Legendary Treasures,Deino,97/113,84733,Deino,LINKED
pkm-legendary-treasures-98-113-47494a9fcc,Legendary Treasures,Zweilous,98/113,90783,Zweilous,LINKED
pkm-legendary-treasures-99-113-6fea3e5d74,Legendary Treasures,Hydreigon,99/113,86243,Hydreigon,LINKED
pkm-legendary-treasures-100-113-19de40a6fd,Legendary Treasures,Black Kyurem-EX,100/113,83856,Black Kyurem EX,LINKED
pkm-legendary-treasures-101-113-09760f4687,Legendary Treasures,White Kyurem-EX,101/113,90591,White Kyurem EX,LINKED
pkm-legendary-treasures-102-113-10c98b1a0f,Legendary Treasures,Lugia-EX,102/113,86915,Lugia EX (Team Plasma),LINKED
pkm-legendary-treasures-103-113-a9a613bedf,Legendary Treasures,Swablu,103/113,89663,Swablu,LINKED
pkm-legendary-treasures-104-113-6e5a60c854,Legendary Treasures,Minccino,104/113,87478,Minccino,LINKED
pkm-legendary-treasures-105-113-afe8aec60a,Legendary Treasures,Cinccino,105/113,84320,Cinccino,LINKED
pkm-legendary-treasures-106-113-8c074d7a24,Legendary Treasures,Druddigon,106/113,84981,Druddigon,LINKED
pkm-legendary-treasures-107-113-da9519f2a2,Legendary Treasures,Bouffalant,107/113,83945,Bouffalant,LINKED
pkm-legendary-treasures-108-113-80eed734ab,Legendary Treasures,Tornadus,108/113,89976,Tornadus,LINKED
pkm-legendary-treasures-109-113-a3478a089a,Legendary Treasures,Bianca,109/113,83815,Bianca,LINKED
pkm-legendary-treasures-110-113-161b5e9459,Legendary Treasures,Cedric Juniper,110/113,84139,Cedric Juniper,LINKED
pkm-legendary-treasures-111-113-77c584b576,Legendary Treasures,Crushing Hammer,111/113,84506,Crushing Hammer,LINKED
pkm-legendary-treasures-112-113-f79f2edfc8,Legendary Treasures,Energy Switch,112/113,85263,Energy Switch,LINKED
pkm-legendary-treasures-113-113-c7392893d5,Legendary Treasures,Double Colorless Energy,113/113,84885,Double Colorless Energy,LINKED
pkm-legendary-treasures-114-113-afe016ae95,Legendary Treasures,Reshiram,114/113,88711,Reshiram (114 Full Art Secret Rare),LINKED
pkm-legendary-treasures-115-113-8b233d4e6b,Legendary Treasures,Zekrom,115/113,90739,Zekrom (115 Full Art Secret Rare),LINKED
pkm-next-destinies-1-99-eaee895698,Next Destinies,Pinsir,1/99,88140,Pinsir,LINKED
pkm-next-destinies-2-99-6380c5dd9b,Next Destinies,Seedot,2/99,89045,Seedot,LINKED
pkm-next-destinies-3-99-6a5eac53bd,Next Destinies,Kricketot,3/99,86531,Kricketot,LINKED
pkm-next-destinies-4-99-6c70bd208a,Next Destinies,Kricketune,4/99,86535,Kricketune,LINKED
pkm-next-destinies-5-99-6b07d2fc1a,Next Destinies,Shaymin-EX,5/99,89111,Shaymin EX,LINKED
pkm-next-destinies-6-99-edc786b60d,Next Destinies,Pansage,6/99,87936,Pansage,LINKED
pkm-next-destinies-7-99-363babf455,Next Destinies,Simisage,7/99,89223,Simisage,LINKED
pkm-next-destinies-8-99-59277ed6de,Next Destinies,Foongus,8/99,85538,Foongus,LINKED
pkm-next-destinies-9-99-442233e175,Next Destinies,Amoonguss,9/99,83532,Amoonguss,LINKED
pkm-next-destinies-10-99-53b99d3c8b,Next Destinies,Growlithe,10/99,85961,Growlithe (10),LINKED
pkm-next-destinies-11-99-6bc5a428f7,Next Destinies,Growlithe,11/99,85962,Growlithe (11),LINKED
pkm-next-destinies-12-99-941a543cc7,Next Destinies,Arcanine,12/99,83588,Arcanine (12),LINKED
pkm-next-destinies-13-99-d71611c032,Next Destinies,Arcanine,13/99,83589,Arcanine (13),LINKED
pkm-next-destinies-14-99-d4730958ca,Next Destinies,Moltres,14/99,87564,Moltres,LINKED
pkm-next-destinies-15-99-8f8e2cd7fb,Next Destinies,Pansear,15/99,87943,Pansear,LINKED
pkm-next-destinies-16-99-68fd875719,Next Destinies,Simisear,16/99,89228,Simisear,LINKED
pkm-next-destinies-17-99-888e963a43,Next Destinies,Darumaka,17/99,84721,Darumaka,LINKED
pkm-next-destinies-18-99-460081c7a7,Next Destinies,Litwick,18/99,86811,Litwick,LINKED
pkm-next-destinies-19-99-692d879f01,Next Destinies,Lampent,19/99,86588,Lampent,LINKED
pkm-next-destinies-20-99-b689057ee9,Next Destinies,Chandelure,20/99,91397,Chandelure,LINKED
pkm-next-destinies-21-99-a654275f64,Next Destinies,Reshiram,21/99,88707,Reshiram,LINKED
pkm-next-destinies-22-99-18b462b1ac,Next Destinies,Reshiram-EX,22/99,88713,Reshiram EX,LINKED
pkm-next-destinies-23-99-95385bffc0,Next Destinies,Staryu,23/99,89553,Staryu,LINKED
pkm-next-destinies-24-99-94cc5aa1fe,Next Destinies,Starmie,24/99,89538,Starmie,LINKED
pkm-next-destinies-25-99-96a7cc6d5f,Next Destinies,Lapras,25/99,86622,Lapras (25),LINKED
pkm-next-destinies-26-99-3913d1d275,Next Destinies,Lapras,26/99,86623,Lapras (26),LINKED
pkm-next-destinies-27-99-81e23ea2b6,Next Destinies,Articuno,27/99,83652,Articuno,LINKED
pkm-next-destinies-28-99-8eabf1a8bf,Next Destinies,Panpour,28/99,87929,Panpour,LINKED
pkm-next-destinies-29-99-9996aef3c8,Next Destinies,Simipour,29/99,89219,Simipour,LINKED
pkm-next-destinies-30-99-3f102c8497,Next Destinies,Basculin,30/99,83733,Basculin,LINKED
pkm-next-destinies-31-99-1429a2d717,Next Destinies,Vanillite,31/99,90269,Vanillite,LINKED
pkm-next-destinies-32-99-5cb2512796,Next Destinies,Vanillish,32/99,90264,Vanillish,LINKED
pkm-next-destinies-33-99-08b3088797,Next Destinies,Vanilluxe,33/99,90274,Vanilluxe,LINKED
pkm-next-destinies-34-99-807f380d90,Next Destinies,Frillish,34/99,85564,Frillish,LINKED
pkm-next-destinies-35-99-5083d7b0f6,Next Destinies,Jellicent,35/99,86306,Jellicent,LINKED
pkm-next-destinies-36-99-6cd6f60ac6,Next Destinies,Cubchoo,36/99,84525,Cubchoo,LINKED
pkm-next-destinies-37-99-060943337b,Next Destinies,Beartic,37/99,83753,Beartic,LINKED
pkm-next-destinies-38-99-bf1863c9af,Next Destinies,Kyurem-EX,38/99,86566,Kyurem EX,LINKED
pkm-next-destinies-39-99-42f3931fb8,Next Destinies,Pikachu,39/99,88102,Pikachu,LINKED
pkm-next-destinies-40-99-462716fb9b,Next Destinies,Raichu,40/99,88522,Raichu,LINKED
pkm-next-destinies-41-99-4a4c930e51,Next Destinies,Zapdos,41/99,90721,Zapdos,LINKED
pkm-next-destinies-42-99-a31f4e785a,Next Destinies,Shinx,42/99,89179,Shinx (42),LINKED
pkm-next-destinies-43-99-0dca97dccf,Next Destinies,Shinx,43/99,89180,Shinx (43),LINKED
pkm-next-destinies-44-99-6c886e66e1,Next Destinies,Luxio,44/99,86943,Luxio (44),LINKED
pkm-next-destinies-45-99-a794094622,Next Destinies,Luxio,45/99,86944,Luxio (45),LINKED
pkm-next-destinies-46-99-19ea5f01d0,Next Destinies,Luxray,46/99,91399,Luxray,LINKED
pkm-next-destinies-47-99-53a55214c7,Next Destinies,Blitzle,47/99,83931,Blitzle,LINKED
pkm-next-destinies-48-99-a92839afe7,Next Destinies,Zebstrika,48/99,90730,Zebstrika,LINKED
pkm-next-destinies-49-99-30d324edec,Next Destinies,Emolga,49/99,85190,Emolga,LINKED
pkm-next-destinies-50-99-cdc4bbf3db,Next Destinies,Zekrom,50/99,90735,Zekrom,LINKED
pkm-next-destinies-51-99-3895b4bcdb,Next Destinies,Zekrom-EX,51/99,90740,Zekrom EX,LINKED
pkm-next-destinies-52-99-1a88ca6d26,Next Destinies,Grimer,52/99,85914,Grimer,LINKED
pkm-next-destinies-53-99-2e9860a280,Next Destinies,Muk,53/99,87626,Muk,LINKED
pkm-next-destinies-54-99-6a9a97f0e0,Next Destinies,Mewtwo-EX,54/99,87429,Mewtwo EX,LINKED
pkm-next-destinies-55-99-f75d984a0a,Next Destinies,Ralts,55/99,88564,Ralts,LINKED
pkm-next-destinies-56-99-9e9bace6af,Next Destinies,Kirlia,56/99,86469,Kirlia,LINKED
pkm-next-destinies-57-99-859ed376a4,Next Destinies,Gardevoir,57/99,85637,Gardevoir,LINKED
pkm-next-destinies-58-99-6e325a043c,Next Destinies,Munna,58/99,87643,Munna,LINKED
pkm-next-destinies-59-99-6d6678d119,Next Destinies,Musharna,59/99,87660,Musharna,LINKED
pkm-next-destinies-60-99-2ce7a91d1a,Next Destinies,Darmanitan,60/99,84715,Darmanitan,LINKED
pkm-next-destinies-61-99-6dc2a45224,Next Destinies,Elgyem,61/99,85177,Elgyem,LINKED
pkm-next-destinies-62-99-1e58dc8c3b,Next Destinies,Beheeyem,62/99,83779,Beheeyem,LINKED
pkm-next-destinies-63-99-e237b144e7,Next Destinies,Riolu,63/99,88759,Riolu,LINKED
pkm-next-destinies-64-99-c478fe9987,Next Destinies,Lucario,64/99,86882,Lucario,LINKED
pkm-next-destinies-65-99-63039256f1,Next Destinies,Hippopotas,65/99,86082,Hippopotas,LINKED
pkm-next-destinies-66-99-a9f3c5d370,Next Destinies,Hippowdon,66/99,86086,Hippowdon,LINKED
pkm-next-destinies-67-99-be7dd8dd17,Next Destinies,Mienfoo,67/99,87437,Mienfoo,LINKED
pkm-next-destinies-68-99-0e62c0ef8e,Next Destinies,Mienshao,68/99,87441,Mienshao,LINKED
pkm-next-destinies-69-99-9811ba3d27,Next Destinies,Sneasel,69/99,89372,Sneasel,LINKED
pkm-next-destinies-70-99-b5286c89e4,Next Destinies,Weavile,70/99,90534,Weavile,LINKED
pkm-next-destinies-71-99-314710c55b,Next Destinies,Nuzleaf,71/99,87827,Nuzleaf,LINKED
pkm-next-destinies-72-99-b8536c7215,Next Destinies,Shiftry,72/99,89159,Shiftry,LINKED
pkm-next-destinies-73-99-f5f84a7767,Next Destinies,Scraggy,73/99,88983,Scraggy,LINKED
pkm-next-destinies-74-99-23f81bdaeb,Next Destinies,Scrafty,74/99,88978,Scrafty,LINKED
pkm-next-destinies-75-99-fbd0b2efec,Next Destinies,Bronzor,75/99,84007,Bronzor,LINKED
pkm-next-destinies-76-99-de35296d4e,Next Destinies,Bronzong,76/99,83998,Bronzong,LINKED
pkm-next-destinies-77-99-7637f05ae9,Next Destinies,Ferroseed,77/99,85427,Ferroseed,LINKED
pkm-next-destinies-78-99-51b4bab95f,Next Destinies,Jigglypuff,78/99,86320,Jigglypuff,LINKED
pkm-next-destinies-79-99-7cd13fcac8,Next Destinies,Wigglytuff,79/99,90600,Wigglytuff,LINKED
pkm-next-destinies-80-99-aec88ef881,Next Destinies,Meowth,80/99,87326,Meowth,LINKED
pkm-next-destinies-81-99-0f048b9aa3,Next Destinies,Persian,81/99,87988,Persian,LINKED
pkm-next-destinies-82-99-5d4e445193,Next Destinies,Regigigas-EX,82/99,88666,Regigigas EX,LINKED
pkm-next-destinies-83-99-e2240881e2,Next Destinies,Pidove,83/99,88058,Pidove,LINKED
pkm-next-destinies-84-99-3167644cad,Next Destinies,Minccino,84/99,87476,Minccino,LINKED
pkm-next-destinies-85-99-b8a4713fbd,Next Destinies,Cinccino,85/99,84319,Cinccino,LINKED
pkm-next-destinies-86-99-31478f2237,Next Destinies,Cilan,86/99,84316,Cilan,LINKED
pkm-next-destinies-87-99-6ad7c5a477,Next Destinies,Exp. Share,87/99,85365,Exp. Share,LINKED
pkm-next-destinies-88-99-f889e6d391,Next Destinies,Heavy Ball,88/99,86056,Heavy Ball,LINKED
pkm-next-destinies-89-99-b95ecbf321,Next Destinies,Level Ball,89/99,86710,Level Ball,LINKED
pkm-next-destinies-90-99-9ba9b96fa8,Next Destinies,Pokémon Center,90/99,88215,Pokemon Center,SKIP_NAME_MISMATCH
pkm-next-destinies-91-99-102a4c9d15,Next Destinies,Skyarrow Bridge,91/99,89285,Skyarrow Bridge,LINKED
pkm-next-destinies-92-99-6710f04c68,Next Destinies,Double Colorless Energy,92/99,84884,Double Colorless Energy,LINKED
pkm-next-destinies-93-99-44b737721c,Next Destinies,Prism Energy,93/99,88374,Prism Energy,LINKED
pkm-next-destinies-94-99-a957800ae7,Next Destinies,Shaymin-EX,94/99,89112,Shaymin EX (94 Full Art),LINKED
pkm-next-destinies-95-99-091045041b,Next Destinies,Reshiram-EX,95/99,88716,Reshiram EX (95 Full Art),LINKED
pkm-next-destinies-96-99-4254645647,Next Destinies,Kyurem-EX,96/99,86570,Kyurem EX (96 Full Art),LINKED
pkm-next-destinies-97-99-d73ecde7f4,Next Destinies,Zekrom-EX,97/99,90743,Zekrom EX (97 Full Art),LINKED
pkm-next-destinies-98-99-e930b7a9d2,Next Destinies,Mewtwo-EX,98/99,87432,Mewtwo EX (98 Full Art),LINKED
pkm-next-destinies-99-99-1e95f06db6,Next Destinies,Regigigas-EX,99/99,88667,Regigigas EX (99 Full Art),LINKED
pkm-next-destinies-100-99-38c21a23d0,Next Destinies,Emboar,100/99,85184,Emboar,LINKED
pkm-next-destinies-101-99-593935e3b8,Next Destinies,Chandelure,101/99,84166,Chandelure (Secret),LINKED
pkm-next-destinies-102-99-91a40984bb,Next Destinies,Zoroark,102/99,90753,Zoroark,LINKED
pkm-next-destinies-103-99-08bbcbfe3e,Next Destinies,Hydreigon,103/99,86240,Hydreigon,LINKED
pkm-noble-victories-1-101-0a57845a11,Noble Victories,Sewaddle,1/101,89091,Sewaddle,LINKED
pkm-noble-victories-2-101-cd99da96d6,Noble Victories,Swadloon,2/101,89667,Swadloon,LINKED
pkm-noble-victories-3-101-3e44a58279,Noble Victories,Leavanny,3/101,86687,Leavanny,LINKED
pkm-noble-victories-4-101-19fe59edca,Noble Victories,Petilil,4/101,87992,Petilil,LINKED
pkm-noble-victories-5-101-572e82d843,Noble Victories,Lilligant,5/101,86794,Lilligant,LINKED
pkm-noble-victories-6-101-64e7399d2d,Noble Victories,Dwebble,6/101,85061,Dwebble,LINKED
pkm-noble-victories-7-101-5a96ba38d3,Noble Victories,Crustle,7/101,84508,Crustle,LINKED
pkm-noble-victories-8-101-b260375b48,Noble Victories,Karrablast,8/101,86425,Karrablast,LINKED
pkm-noble-victories-9-101-6ca3fd2304,Noble Victories,Foongus,9/101,85537,Foongus,LINKED
pkm-noble-victories-10-101-96d885ac3b,Noble Victories,Amoonguss,10/101,83531,Amoonguss,LINKED
pkm-noble-victories-11-101-96ec896f49,Noble Victories,Shelmet,11/101,89146,Shelmet,LINKED
pkm-noble-victories-12-101-fa9c5f2bd7,Noble Victories,Accelgor,12/101,83459,Accelgor,LINKED
pkm-noble-victories-13-101-00757b7a48,Noble Victories,Virizion,13/101,90388,Virizion,LINKED
pkm-noble-victories-16-101-9039d39e71,Noble Victories,Pansear,16/101,87942,Pansear,LINKED
pkm-noble-victories-17-101-887f8ac821,Noble Victories,Simisear,17/101,89227,Simisear,LINKED
pkm-noble-victories-18-101-58f7382a1a,Noble Victories,Heatmor,18/101,86044,Heatmor,LINKED
pkm-noble-victories-19-101-eef2213fba,Noble Victories,Larvesta,19/101,86627,Larvesta (19),LINKED
pkm-noble-victories-20-101-fdfafcfbd6,Noble Victories,Larvesta,20/101,86628,Larvesta (20),LINKED
pkm-noble-victories-21-101-2644d49d61,Noble Victories,Volcarona,21/101,90402,Volcarona,LINKED
pkm-noble-victories-22-101-39866c38b4,Noble Victories,Tympole,22/101,90088,Tympole,LINKED
pkm-noble-victories-23-101-a70af038a3,Noble Victories,Palpitoad,23/101,87922,Palpitoad,LINKED
pkm-noble-victories-24-101-b09c9c70c0,Noble Victories,Seismitoad,24/101,89057,Seismitoad,LINKED
