row,title,card_name,set,number,current_price,query,status,accepted_count,rejected_count,last_sale,last3_avg,median,confidence,reason,candidate_title,candidate_price,reject_reason,card_name_expected,normalized_card_name,normalized_candidate_title,name_match_score,matched_name_tokens,missing_name_tokens,card_number_expected,card_number_found,card_number_match,set_expected,set_match_score,excluded_terms_found,final_rejection_reason,rejection_details
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,AZ\'s Tranquility 106/086 Me04: Chaos Rising Holo Pokemon Card Near Mint,3.95,card name mismatch,Nami,nami,az s tranquility 106 086 me04 chaos rising holo pokemon card near mint,0,,nami,OP15-086,ility 106; me04,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""ility 106; me04"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,2021 Pokémon TCG SWSH Fusion Strike Ultra Rare 086/264 Pikachu V,2.93,card name mismatch,Nami,nami,2021 pok mon tcg swsh fusion strike ultra rare 086 264 pikachu v,0,,nami,OP15-086,rare 086,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""rare 086"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,ZEKROM EX (BLACK BOLT STAMPED) 034/086 BLACK BOLT PROMO HOLO NM/M 2,2.63,card name mismatch,Nami,nami,zekrom ex black bolt stamped 034 086 black bolt promo holo nm m 2,0,,nami,OP15-086,034/086; m 2,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""034/086; m 2"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,One Piece TCG Enel SEC OP15-118 English ✅,20.71,card name mismatch,Nami,nami,one piece tcg enel sec op15 118 english,0,,nami,OP15-086,op15,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""op15"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,[NM] O-Nami OP05-062 UC JPN One Piece,1.69,card number mismatch,Nami,nami,nm o nami op05 062 uc jpn one piece,100,nami,,OP15-086,op05,no,Adventure on Kami's Island,0,,card number mismatch,"Expected ""Nami""; matched token(s): nami; missing token(s): none; name score 100 meets threshold 90. Expected card number ""OP15-086""; found ""op05"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card number mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Oshawott 105/086 IR | Scarlet and Violet: White Flare | Pokémon TCG ,66.09,card name mismatch,Nami,nami,oshawott 105 086 ir scarlet and violet white flare pok mon tcg,0,,nami,OP15-086,awott 105,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""awott 105"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Brett Favre 2009 Panini 9/50 Immortals *Glue On Back,30,card name mismatch,Nami,nami,brett favre 2009 panini 9 50 immortals glue on back,0,,nami,OP15-086,favre 2009; anini 9,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""favre 2009; anini 9"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Clarabelle Light on Her Hooves 84/204 Legendary Disney Lorcana Shimmering Skies,4.5,card name mismatch,Nami,nami,clarabelle light on her hooves 84 204 legendary disney lorcana shimmering skies,0,,nami,OP15-086,ooves 84,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""ooves 84"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Borsalino SR EB04-058 One Piece Card Game English Adventure Kami\'s Island OP15,31.03,card name mismatch,Nami,nami,borsalino sr eb04 058 one piece card game english adventure kami s island op15,0,,nami,OP15-086,eb04; op15,no,Adventure on Kami's Island,80,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""eb04; op15"". Set ""Adventure on Kami's Island"" title-token score: 80. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Ampharos 090/086 Chaos Rising Holo Illustration Rare Pokemon TCG Card EN NM,12,card name mismatch,Nami,nami,ampharos 090 086 chaos rising holo illustration rare pokemon tcg card en nm,0,,nami,OP15-086,haros 090,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""haros 090"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,ME04: Chaos Rising #087/086 Chespin,6.99,card name mismatch,Nami,nami,me04 chaos rising 087 086 chespin,0,,nami,OP15-086,me04; 087/086,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""me04; 087/086"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Nintendo Xerneas Holo Rare Basic Psychic 130 HP EN CR1 091/086 2026,11.99,card name mismatch,Nami,nami,nintendo xerneas holo rare basic psychic 130 hp en cr1 091 086 2026,0,,nami,OP15-086,ychic 130; cr1; 091/086,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""ychic 130; cr1; 091/086"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon Chaos Rising Mega Floette EX Special Illustration Rare 117/086,36,card name mismatch,Nami,nami,pokemon chaos rising mega floette ex special illustration rare 117 086,0,,nami,OP15-086,rare 117,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""rare 117"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Garbodor 141/086 Sv: White Flare Holo,11.24,card name mismatch,Nami,nami,garbodor 141 086 sv white flare holo,0,,nami,OP15-086,bodor 141,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""bodor 141"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 106/086 - AZ\'s Tranquility - Chaos Rising,8.47,card name mismatch,Nami,nami,pokemon 106 086 az s tranquility chaos rising,0,,nami,OP15-086,kemon - 106,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 106"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 093/086 - Crobat - Chaos Rising,7.63,card name mismatch,Nami,nami,pokemon 093 086 crobat chaos rising,0,,nami,OP15-086,kemon - 093,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 093"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 105/086 - Cinccino ex - Chaos Rising,10.88,card name mismatch,Nami,nami,pokemon 105 086 cinccino ex chaos rising,0,,nami,OP15-086,kemon - 105,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 105"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 115/086 - Tool Scrapper - Chaos Rising,6.82,card name mismatch,Nami,nami,pokemon 115 086 tool scrapper chaos rising,0,,nami,OP15-086,kemon - 115,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 115"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 112/086 - Roxie\'s Performance - Chaos Rising,7.37,card name mismatch,Nami,nami,pokemon 112 086 roxie s performance chaos rising,0,,nami,OP15-086,kemon - 112,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 112"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 088/086 - Froakie - Chaos Rising,17.89,card name mismatch,Nami,nami,pokemon 088 086 froakie chaos rising,0,,nami,OP15-086,kemon - 088,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 088"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 099/086 - Mega Pyroar ex - Chaos Rising,10.16,card name mismatch,Nami,nami,pokemon 099 086 mega pyroar ex chaos rising,0,,nami,OP15-086,kemon - 099,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 099"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 104/086 - Mega Dragalge ex - Chaos Rising,10.45,card name mismatch,Nami,nami,pokemon 104 086 mega dragalge ex chaos rising,0,,nami,OP15-086,kemon - 104,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 104"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 101/086 - Mega Floette ex - Chaos Rising,10.32,card name mismatch,Nami,nami,pokemon 101 086 mega floette ex chaos rising,0,,nami,OP15-086,kemon - 101,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 101"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 113/086 - Special Red Card - Chaos Rising,9.79,card name mismatch,Nami,nami,pokemon 113 086 special red card chaos rising,0,,nami,OP15-086,kemon - 113,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 113"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 111/086 - Prism Tower - Chaos Rising,7.38,card name mismatch,Nami,nami,pokemon 111 086 prism tower chaos rising,0,,nami,OP15-086,kemon - 111,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 111"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon - 100/086 - Mega Greninja ex - Chaos Rising,21.79,card name mismatch,Nami,nami,pokemon 100 086 mega greninja ex chaos rising,0,,nami,OP15-086,kemon - 100,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""kemon - 100"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,One Piece Carrying On His Will Op-13 Sleeved Booster 77x ✨ -Display Not Included,1500,excluded lot/pack/playset/booster/deck/sealed term,Nami,nami,one piece carrying on his will op 13 sleeved booster 77x display not included,0,,nami,OP15-086,op-13; oster 77,no,Adventure on Kami's Island,20,booster,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""op-13; oster 77"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,2022 Topps Archives JOSE CANSECO #72DB-JC - 1990 Debut Purple On Card Auto49/150,10,card name mismatch,Nami,nami,2022 topps archives jose canseco 72db jc 1990 debut purple on card auto49 150,0,,nami,OP15-086,jc - 1990; auto49,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""jc - 1990; auto49"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Tony Tony.Chopper R (4x) (OP15-085) Adventure on Kami\'s Island ENG NM [#178],6.19,excluded term: 4x,Nami,nami,tony tony chopper r 4x op15 085 adventure on kami s island eng nm 178,0,,nami,OP15-086,op15,no,Adventure on Kami's Island,100,4x,excluded term: 4x,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""op15"". Set ""Adventure on Kami's Island"" title-token score: 100. Excluded term(s) found: 4x. Final rejection reason: excluded term: 4x."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Xerneas 091/086 Me04: Chaos Rising Holo,9.24,card name mismatch,Nami,nami,xerneas 091 086 me04 chaos rising holo,0,,nami,OP15-086,rneas 091; me04,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""rneas 091; me04"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Jewelry Bonney OP13-108 SR One Piece Carrying on His Will [OP-13] NM/M JAP,1.97,card name mismatch,Nami,nami,jewelry bonney op13 108 sr one piece carrying on his will op 13 nm m jap,0,,nami,OP15-086,op13; op-13,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""op13; op-13"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Lot of 5 sealed One Piece TCG Carrying on His Will booster packs ENGLISH ,74.99,excluded lot/pack/playset/booster/deck/sealed term,Nami,nami,lot of 5 sealed one piece tcg carrying on his will booster packs english,0,,nami,OP15-086,of 5,no,Adventure on Kami's Island,20,booster; lot; sealed,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""of 5"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: booster, lot, sealed. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,"1989 Upper Deck Ken Griffey Jr. Star Rookie RC #1 – PSA 8, small scuff on slab",149.31,excluded graded term,Nami,nami,1989 upper deck ken griffey jr star rookie rc 1 psa 8 small scuff on slab,0,,nami,OP15-086,psa 8,no,Adventure on Kami's Island,20,deck; psa; slab,excluded graded term,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""psa 8"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: deck, psa, slab. Final rejection reason: excluded graded term."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Audino 156/086 (AR) Pokemon Card Sv11b: Black Bolt (Japanese) Scarlet & Violet,9.98,card name mismatch,Nami,nami,audino 156 086 ar pokemon card sv11b black bolt japanese scarlet violet,0,,nami,OP15-086,udino 156; sv11,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""udino 156; sv11"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,2013 Panini Crusade Peja Stojakovic Red Ink On Card Auto #4/5 PSA 9 MINT POP 1,79.99,excluded graded term,Nami,nami,2013 panini crusade peja stojakovic red ink on card auto 4 5 psa 9 mint pop 1,0,,nami,OP15-086,4/5; psa 9; pop 1,no,Adventure on Kami's Island,20,psa,excluded graded term,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""4/5; psa 9; pop 1"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: psa. Final rejection reason: excluded graded term."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokemon Beedrill EX Full Art 098/086 Chaos Rising Ultra Rare NM/Mint,7.92,card name mismatch,Nami,nami,pokemon beedrill ex full art 098 086 chaos rising ultra rare nm mint,0,,nami,OP15-086,art 098,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""art 098"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Topps Chrome 2026 UFC Dustin Poirier Auto On Card Gold Refractor /50,70,card name mismatch,Nami,nami,topps chrome 2026 ufc dustin poirier auto on card gold refractor 50,0,,nami,OP15-086,hrome 2026,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""hrome 2026"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Claydol 092/086 Illustration Rare Pokemon TCG Chaos Rising English NM,5.56,card name mismatch,Nami,nami,claydol 092 086 illustration rare pokemon tcg chaos rising english nm,0,,nami,OP15-086,aydol 092,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""aydol 092"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,Pokémon TCG Chaos Rising - Energy Retrieval 108/086,6.9,card name mismatch,Nami,nami,pok mon tcg chaos rising energy retrieval 108 086,0,,nami,OP15-086,ieval 108,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""ieval 108"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
22,NAMI OP15-086 ADVENTURE ON KAMI'S ISLAND FOIL SUPER RARE NM,Nami,Adventure on Kami's Island,OP15-086,11.99,Nami Adventure on Kami's Island OP15-086,NO_DATA,0,0,,,,0,,AZ\'s Tranquility - 106/086 - Ultra Rare - Chaos Rising - Pokemon Card - NM/M,4.6,card name mismatch,Nami,nami,az s tranquility 106 086 ultra rare chaos rising pokemon card nm m,0,,nami,OP15-086,ility - 106,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Nami""; matched token(s): none; missing token(s): nami; name score 0 below threshold 90. Expected card number ""OP15-086""; found ""ility - 106"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
